brand,cleaned_model,productionyear,count,rounded Count,%,Status,Error,L.B,U.B
Chevrolet,Bel Air,,67,65,0.00%,Very Rare,5,60,70
Chevrolet,Beretta,,93,90,0.01%,Very Rare,5,85,95
Chevrolet,Beretta,,60,60,0.00%,Very Rare,5,55,65
Chevrolet,Biscayne,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Blazer,,4542,4540,0.29%,Uncommon,25,4515,4565
Chevrolet,B-Series,,21,20,0.00%,Extremely Rare,5,15,25
Chevrolet,C10,,149,145,0.01%,Very Rare,25,120,170
Chevrolet,C12,,1,0,0.00%,Unique,5,0,5
Chevrolet,C15,,10,10,0.00%,Nearly Unique,5,5,15
Chevrolet,C1500,,18,15,0.00%,Nearly Unique,5,10,20
Chevrolet,C20,,290,290,0.02%,Rare,25,265,315
Chevrolet,C25,,28,25,0.00%,Extremely Rare,5,20,30
Chevrolet,C2500,,5,5,0.00%,Nearly Unique,5,0,10
Chevrolet,C30,,990,990,0.06%,Very Scarce,25,965,1015
Chevrolet,C35,,33,30,0.00%,Extremely Rare,5,25,35
Chevrolet,C3500,,43,40,0.00%,Very Rare,5,35,45
Chevrolet,C3600,,65,65,0.00%,Very Rare,5,60,70
Chevrolet,C50,,21,20,0.00%,Extremely Rare,5,15,25
Chevrolet,C60,,73,70,0.00%,Very Rare,5,65,75
Chevrolet,C6000,,4,0,0.00%,Nearly Unique,5,0,5
Chevrolet,C65,,10,10,0.00%,Nearly Unique,5,5,15
Chevrolet,C6500,,24,20,0.00%,Extremely Rare,5,15,25
Chevrolet,C70,,14,10,0.00%,Nearly Unique,5,5,15
Chevrolet,C80,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,C90,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Camaro,,735,735,0.05%,Very Scarce,25,710,760
Chevrolet,Camaro Z28,,45,45,0.00%,Very Rare,5,40,50
Chevrolet,Caprice,,3395,3390,0.22%,Scarce,25,3365,3415
Chevrolet,Captiva,,1,0,0.00%,Unique,5,0,5
Chevrolet,Cavalier,,1654,1650,0.11%,Scarce,25,1625,1675
Chevrolet,Celebrity,,394,390,0.02%,Rare,25,365,415
Chevrolet,Chevair,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Chevelle,,334,330,0.02%,Rare,25,305,355
Chevrolet,Chevelle,,13,10,0.00%,Nearly Unique,5,5,15
Chevrolet,Chevette,,341,340,0.02%,Rare,25,315,365
Chevrolet,Cheyenne,,4,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Citation,,110,110,0.01%,Very Rare,25,85,135
Chevrolet,Classic,,25,25,0.00%,Extremely Rare,5,20,30
Chevrolet,Commodore,,5,5,0.00%,Nearly Unique,5,0,10
Chevrolet,Concorde,,4,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Confederate,,1,0,0.00%,Unique,5,0,5
Chevrolet,Contours,,1,0,0.00%,Unique,5,0,5
Chevrolet,Corsica,,1224,1220,0.08%,Scarce,25,1195,1245
Chevrolet,Corvette,,308,305,0.02%,Rare,25,280,330
Chevrolet,Corvette Stingray,,3,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Cruze,,1,0,0.00%,Unique,5,0,5
Chevrolet,Custom,,3,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Deluxe,,13,10,0.00%,Nearly Unique,5,5,15
Chevrolet,D-Series,,4,0,0.00%,Nearly Unique,5,0,5
Chevrolet,El Camino,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Epica,,4,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Express,,15,15,0.00%,Nearly Unique,5,10,20
Chevrolet,Fleetmaster,,5,5,0.00%,Nearly Unique,5,0,10
Chevrolet,GB-Series,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,G-Series,,74,70,0.00%,Very Rare,5,65,75
Chevrolet,Impala,,1043,1040,0.06%,Scarce,25,1015,1065
Chevrolet,Jimmy,,10,10,0.00%,Nearly Unique,5,5,15
Chevrolet,K10,,9,5,0.00%,Nearly Unique,5,0,10
Chevrolet,K30,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Laurier,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,L-Series,,10,10,0.00%,Nearly Unique,5,5,15
Chevrolet,Lumina,,1526,1520,0.10%,Scarce,25,1495,1545
Chevrolet,LUV,,37,35,0.00%,Extremely Rare,5,30,40
Chevrolet,Malibu,,1209,1200,0.08%,Scarce,25,1175,1225
Chevrolet,Mark III,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Monte Carlo,,254,250,0.02%,Rare,25,225,275
Chevrolet,Monza,,88,85,0.01%,Very Rare,5,80,90
Chevrolet,Nova,,313,310,0.02%,Rare,25,285,335
Chevrolet,N-Series,,3,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Optra,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,P-Series,,4,0,0.00%,Nearly Unique,5,0,5
Chevrolet,S-10,,221,220,0.01%,Very Rare,25,195,245
Chevrolet,Sanford,,3,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Savana,,5,5,0.00%,Nearly Unique,5,0,10
Chevrolet,Silverado,,189,185,0.01%,Very Rare,25,160,210
Chevrolet,Silverado,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Sonoma,,1,0,0.00%,Unique,5,0,5
Chevrolet,Spark,,1,0,0.00%,Unique,5,0,5
Chevrolet,Spectrum,,74,70,0.00%,Very Rare,5,65,75
Chevrolet,Sprint,,81,80,0.01%,Very Rare,5,75,85
Chevrolet,Step,,1,0,0.00%,Unique,5,0,5
Chevrolet,Styleline,,3,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Styleline,,1,0,0.00%,Unique,5,0,5
Chevrolet,Suburban,,170,170,0.01%,Very Rare,25,145,195
Chevrolet,Superior,,1,0,0.00%,Unique,5,0,5
Chevrolet,Swift,,2,0,0.00%,Nearly Unique,5,0,5
Chevrolet,Tahoe,,269,265,0.02%,Rare,25,240,290
Chevrolet,Tracker,,219,215,0.01%,Very Rare,25,190,240
Chevrolet,Trailblazer,,16,15,0.00%,Nearly Unique,5,10,20
Chevrolet,T-Series,,5,5,0.00%,Nearly Unique,5,0,10
Chevrolet,Vega,,95,95,0.01%,Very Rare,5,90,100
Chevrolet,Venture,,494,490,0.03%,Rare,25,465,515
Chevrolet,,,337,335,0.02%,Rare,25,310,360
Chrysler,25,,1,0,0.00%,Unique,5,0,5
Chrysler,180,,364,360,0.02%,Rare,25,335,385
Chrysler,200,,1,0,0.00%,Unique,5,0,5
Chrysler,300,,94,90,0.01%,Very Rare,5,85,95
Chrysler,160 GL,,9,5,0.00%,Nearly Unique,5,0,10
Chrysler,54 Av,,3,0,0.00%,Nearly Unique,5,0,5
Chrysler,Acclaim,,10,10,0.00%,Nearly Unique,5,5,15
Chrysler,Aries America SDU,,1,0,0.00%,Unique,5,0,5
Chrysler,Avenger,,28,25,0.00%,Extremely Rare,5,20,30
Chrysler,Caravan,,9,5,0.00%,Nearly Unique,5,0,10
Chrysler,Cherokee,,7,5,0.00%,Nearly Unique,5,0,10
Chrysler,Cirrus,,7,5,0.00%,Nearly Unique,5,0,10
Chrysler,Cirrus,,1,0,0.00%,Unique,5,0,5
Chrysler,Class E,,4,0,0.00%,Nearly Unique,5,0,5
Chrysler,Concorde,,24,20,0.00%,Extremely Rare,5,15,25
Chrysler,Cordoba,,29,25,0.00%,Extremely Rare,5,20,30
Chrysler,Daytona,,2,0,0.00%,Nearly Unique,5,0,5
Chrysler,Dynasty,,21,20,0.00%,Extremely Rare,5,15,25
Chrysler,Eagle,,5,5,0.00%,Nearly Unique,5,0,10
Chrysler,ES,,4,0,0.00%,Nearly Unique,5,0,5
Chrysler,Fifth Avenue,,35,35,0.00%,Extremely Rare,5,30,40
Chrysler,Grand Rocker,,1,0,0.00%,Unique,5,0,5
Chrysler,Grand Voyager,,57,55,0.00%,Very Rare,5,50,60
Chrysler,GTS,,1,0,0.00%,Unique,5,0,5
Chrysler,Horizon,,1,0,0.00%,Unique,5,0,5
Chrysler,Imperial,,68,65,0.00%,Very Rare,5,60,70
Chrysler,Intrepid,,71,70,0.00%,Very Rare,5,65,75
Chrysler,LeBaron,,456,455,0.03%,Rare,25,430,480
Chrysler,LHS,,28,25,0.00%,Extremely Rare,5,20,30
Chrysler,LXi,,7,5,0.00%,Nearly Unique,5,0,10
Chrysler,Minivan,,2,0,0.00%,Nearly Unique,5,0,5
Chrysler,Neon,,105,105,0.01%,Very Rare,25,80,130
Chrysler,New Yorker,,209,205,0.01%,Very Rare,25,180,230
Chrysler,Newport,,25,25,0.00%,Extremely Rare,5,20,30
Chrysler,Renegade,,5,5,0.00%,Nearly Unique,5,0,10
Chrysler,Sapporo,,11,10,0.00%,Nearly Unique,5,5,15
Chrysler,Saratoga,,61,60,0.00%,Very Rare,5,55,65
Chrysler,Sebring,,22,20,0.00%,Extremely Rare,5,15,25
Chrysler,Shadow,,3,0,0.00%,Nearly Unique,5,0,5
Chrysler,Stratus,,63,60,0.00%,Very Rare,5,55,65
Chrysler,Talbot,,1,0,0.00%,Unique,5,0,5
Chrysler,Touring,,1,0,0.00%,Unique,5,0,5
Chrysler,Town & Country,,125,125,0.01%,Very Rare,25,100,150
Chrysler,Town & Country,,6,5,0.00%,Nearly Unique,5,0,10
Chrysler,Valiant,,11,10,0.00%,Nearly Unique,5,5,15
Chrysler,Van,,6,5,0.00%,Nearly Unique,5,0,10
Chrysler,Vision,,6,5,0.00%,Nearly Unique,5,0,10
Chrysler,Voyager,,228,225,0.01%,Very Rare,25,200,250
Chrysler,Windsor,,5,5,0.00%,Nearly Unique,5,0,10
Chrysler,,,60,60,0.00%,Very Rare,5,55,65
Citroen,1.1,,1,0,0.00%,Unique,5,0,5
Citroen,1.4,,4,0,0.00%,Nearly Unique,5,0,5
Citroen,1.8,,4,0,0.00%,Nearly Unique,5,0,5
Citroen,6.5,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,11,,4,0,0.00%,Nearly Unique,5,0,5
Citroen,1220,,92,90,0.01%,Very Rare,5,85,95
Citroen,2400,,23,20,0.00%,Extremely Rare,5,15,25
Citroen,3200,,3,0,0.00%,Nearly Unique,5,0,5
Citroen,11B,,6,5,0.00%,Nearly Unique,5,0,10
Citroen,23 T50,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,2400 Cticx,,1,0,0.00%,Unique,5,0,5
Citroen,2CV,,148,145,0.01%,Very Rare,25,120,170
Citroen,3CV,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,A,,6,5,0.00%,Nearly Unique,5,0,10
Citroen,Acadiane,,13,10,0.00%,Nearly Unique,5,5,15
Citroen,AGU,,1,0,0.00%,Unique,5,0,5
Citroen,AK,,3,0,0.00%,Nearly Unique,5,0,5
Citroen,AKU,,1,0,0.00%,Unique,5,0,5
Citroen,AM6,,8,5,0.00%,Nearly Unique,5,0,10
Citroen,AX,,8,5,0.00%,Nearly Unique,5,0,10
Citroen,AZ,,7,5,0.00%,Nearly Unique,5,0,10
Citroen,Azsiekb,,1,0,0.00%,Unique,5,0,5
Citroen,Berlingo,,442,440,0.03%,Rare,25,415,465
Citroen,Break,,15,15,0.00%,Nearly Unique,5,10,20
Citroen,BX,,81,80,0.01%,Very Rare,5,75,85
Citroen,BX16,,1,0,0.00%,Unique,5,0,5
Citroen,C15,,244,240,0.02%,Very Rare,25,215,265
Citroen,C25,,15,15,0.00%,Nearly Unique,5,10,20
Citroen,C35,,4,0,0.00%,Nearly Unique,5,0,5
Citroen,CS,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,CVG,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,CX,,94,90,0.01%,Very Rare,5,85,95
Citroen,D,,29,25,0.00%,Extremely Rare,5,20,30
Citroen,Dallas 2400,,1,0,0.00%,Unique,5,0,5
Citroen,DS,,195,195,0.01%,Very Rare,25,170,220
Citroen,DW,,1,0,0.00%,Unique,5,0,5
Citroen,Dyane,,29,25,0.00%,Extremely Rare,5,20,30
Citroen,Evasion,,4,0,0.00%,Nearly Unique,5,0,5
Citroen,EX,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,G,,4,0,0.00%,Nearly Unique,5,0,5
Citroen,GLS,,1,0,0.00%,Unique,5,0,5
Citroen,GS,,179,175,0.01%,Very Rare,25,150,200
Citroen,GSA,,30,30,0.00%,Extremely Rare,5,25,35
Citroen,GX,,22,20,0.00%,Extremely Rare,5,15,25
Citroen,HD,,1,0,0.00%,Unique,5,0,5
Citroen,HY,,3,0,0.00%,Nearly Unique,5,0,5
Citroen,HZ,,3,0,0.00%,Nearly Unique,5,0,5
Citroen,ID 19,,30,30,0.00%,Extremely Rare,5,25,35
Citroen,Jumper,,120,120,0.01%,Very Rare,25,95,145
Citroen,Jumpy,,83,80,0.01%,Very Rare,5,75,85
Citroen,Ksara,,1,0,0.00%,Unique,5,0,5
Citroen,L5,,1,0,0.00%,Unique,5,0,5
Citroen,Mamba,,1,0,0.00%,Unique,5,0,5
Citroen,Mehari,,8,5,0.00%,Nearly Unique,5,0,10
Citroen,On 2400,,1,0,0.00%,Unique,5,0,5
Citroen,Palace,,104,100,0.01%,Very Rare,25,75,125
Citroen,Polly,,5,5,0.00%,Nearly Unique,5,0,10
Citroen,Prestige,,32,30,0.00%,Extremely Rare,5,25,35
Citroen,Reflex,,6,5,0.00%,Nearly Unique,5,0,10
Citroen,S800,,1,0,0.00%,Unique,5,0,5
Citroen,Saxo,,733,730,0.05%,Very Scarce,25,705,755
Citroen,Siam Ar 400,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,Special,,16,15,0.00%,Nearly Unique,5,10,20
Citroen,TR 25,,1,0,0.00%,Unique,5,0,5
Citroen,Type H,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,VD PX,,2,0,0.00%,Nearly Unique,5,0,5
Citroen,Visa,,46,45,0.00%,Very Rare,5,40,50
Citroen,Volcano,,5,5,0.00%,Nearly Unique,5,0,10
Citroen,Volcano,,3,0,0.00%,Nearly Unique,5,0,5
Citroen,X,,1,0,0.00%,Unique,5,0,5
Citroen,Xantia,,305,305,0.02%,Rare,25,280,330
Citroen,XM,,25,25,0.00%,Extremely Rare,5,20,30
Citroen,Xsara,,808,805,0.05%,Very Scarce,25,780,830
Citroen,ZX,,55,55,0.00%,Very Rare,5,50,60
Citroen,,,88,85,0.01%,Very Rare,5,80,90
Dacia,131,,1,0,0.00%,Unique,5,0,5
Dacia,243,,1,0,0.00%,Unique,5,0,5
Dacia,261,,2,0,0.00%,Nearly Unique,5,0,5
Dacia,1300,,88,85,0.01%,Very Rare,5,80,90
Dacia,1304,,8,5,0.00%,Nearly Unique,5,0,10
Dacia,1310,,61,60,0.00%,Very Rare,5,55,65
Dacia,1410,,30,30,0.00%,Extremely Rare,5,25,35
Dacia,12 TL,,3,0,0.00%,Nearly Unique,5,0,5
Dacia,ARO,,1,0,0.00%,Unique,5,0,5
Dacia,Combi,,1,0,0.00%,Unique,5,0,5
Dacia,D 27,,3,0,0.00%,Nearly Unique,5,0,5
Dacia,Lodgy,,1,0,0.00%,Unique,5,0,5
Dacia,TLX,,4,0,0.00%,Nearly Unique,5,0,5
Dacia,,,10,10,0.00%,Nearly Unique,5,5,15
Daewoo,36,,3,0,0.00%,Nearly Unique,5,0,5
Daewoo,220,,1,0,0.00%,Unique,5,0,5
Daewoo,290,,1,0,0.00%,Unique,5,0,5
Daewoo,1.8 A/T,,5,5,0.00%,Nearly Unique,5,0,10
Daewoo,320-43 ,,1,0,0.00%,Unique,5,0,5
Daewoo,8x4 ,,2,0,0.00%,Nearly Unique,5,0,5
Daewoo,BS 321,,1,0,0.00%,Unique,5,0,5
Daewoo,Chairman,,7,5,0.00%,Nearly Unique,5,0,10
Daewoo,Cielo,,1801,1800,0.12%,Scarce,25,1775,1825
Daewoo,Cobra,,1,0,0.00%,Unique,5,0,5
Daewoo,Concrete,,1,0,0.00%,Unique,5,0,5
Daewoo,Damas,,395,395,0.03%,Rare,25,370,420
Daewoo,DH,,1,0,0.00%,Unique,5,0,5
Daewoo,Espero,,2278,2270,0.15%,Scarce,25,2245,2295
Daewoo,ETI,,4,0,0.00%,Nearly Unique,5,0,5
Daewoo,FSO,,20,20,0.00%,Extremely Rare,5,15,25
Daewoo,Istana,,10,10,0.00%,Nearly Unique,5,5,15
Daewoo,Korando ,,1,0,0.00%,Unique,5,0,5
Daewoo,Labo,,58,55,0.00%,Very Rare,5,50,60
Daewoo,Lanos,,691,690,0.04%,Very Scarce,25,665,715
Daewoo,Leganza,,621,620,0.04%,Very Scarce,25,595,645
Daewoo,Leo,,3,0,0.00%,Nearly Unique,5,0,5
Daewoo,Lublin,,39,35,0.00%,Extremely Rare,5,30,40
Daewoo,Matiz,,147,145,0.01%,Very Rare,25,120,170
Daewoo,Musso,,4,0,0.00%,Nearly Unique,5,0,5
Daewoo,Nexia,,1,0,0.00%,Unique,5,0,5
Daewoo,Nubira,,1123,1120,0.07%,Scarce,25,1095,1145
Daewoo,Passenger,,4,0,0.00%,Nearly Unique,5,0,5
Daewoo,Prince,,559,555,0.04%,Very Scarce,25,530,580
Daewoo,Racer,,3602,3600,0.23%,Uncommon,25,3575,3625
Daewoo,Royal Prince,,3,0,0.00%,Nearly Unique,5,0,5
Daewoo,Saehan S-Cargo,,6,5,0.00%,Nearly Unique,5,0,10
Daewoo,Silva,,1,0,0.00%,Unique,5,0,5
Daewoo,Super Salon,,111,110,0.01%,Very Rare,25,85,135
Daewoo,Tico,,750,750,0.05%,Very Scarce,25,725,775
Daewoo,Topera,,8,5,0.00%,Nearly Unique,5,0,10
Daewoo,Ultra 43,,1,0,0.00%,Unique,5,0,5
Daewoo,,,68,65,0.00%,Very Rare,5,60,70
DAF,45,,4,0,0.00%,Nearly Unique,5,0,5
DAF,65,,1,0,0.00%,Unique,5,0,5
DAF,66,,1,0,0.00%,Unique,5,0,5
DAF,75,,1,0,0.00%,Unique,5,0,5
DAF,81,,1,0,0.00%,Unique,5,0,5
DAF,1500,,2,0,0.00%,Nearly Unique,5,0,5
DAF,2300,,1,0,0.00%,Unique,5,0,5
DAF,2700,,1,0,0.00%,Unique,5,0,5
DAF,2800,,3,0,0.00%,Nearly Unique,5,0,5
DAF,3300,,2,0,0.00%,Nearly Unique,5,0,5
DAF,FTT,,1,0,0.00%,Unique,5,0,5
Daihatsu,1.3,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,3,,1,0,0.00%,Unique,5,0,5
Daihatsu,8,,35,35,0.00%,Extremely Rare,5,30,40
Daihatsu,9,,3,0,0.00%,Nearly Unique,5,0,5
Daihatsu,23,,21,20,0.00%,Extremely Rare,5,15,25
Daihatsu,30,,8,5,0.00%,Nearly Unique,5,0,10
Daihatsu,36,,1,0,0.00%,Unique,5,0,5
Daihatsu,55,,14,10,0.00%,Nearly Unique,5,5,15
Daihatsu,57,,1,0,0.00%,Unique,5,0,5
Daihatsu,68,,8,5,0.00%,Nearly Unique,5,0,10
Daihatsu,84,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,85,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,108,,31,30,0.00%,Extremely Rare,5,25,35
Daihatsu,109,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,230,,5,5,0.00%,Nearly Unique,5,0,10
Daihatsu,231,,4,0,0.00%,Nearly Unique,5,0,5
Daihatsu,560,,1,0,0.00%,Unique,5,0,5
Daihatsu,730,,14,10,0.00%,Nearly Unique,5,5,15
Daihatsu,732,,4,0,0.00%,Nearly Unique,5,0,5
Daihatsu,850,,52,50,0.00%,Very Rare,5,45,55
Daihatsu,885,,1,0,0.00%,Unique,5,0,5
Daihatsu,980,,1,0,0.00%,Unique,5,0,5
Daihatsu,1000,,21,20,0.00%,Extremely Rare,5,15,25
Daihatsu,1400,,6,5,0.00%,Nearly Unique,5,0,10
Daihatsu,1500,,5,5,0.00%,Nearly Unique,5,0,10
Daihatsu,1600,,23,20,0.00%,Extremely Rare,5,15,25
Daihatsu,7119,,1,0,0.00%,Unique,5,0,5
Daihatsu,Applause,,35,35,0.00%,Extremely Rare,5,30,40
Daihatsu,Bertone ,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Bertone Freeclimber ,,1,0,0.00%,Unique,5,0,5
Daihatsu,BU,,1,0,0.00%,Unique,5,0,5
Daihatsu,C,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Chamade ,,7,5,0.00%,Nearly Unique,5,0,10
Daihatsu,Charade,,223,220,0.01%,Very Rare,25,195,245
Daihatsu,Charade Van ,,3,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Charmant ,,251,250,0.02%,Rare,25,225,275
Daihatsu,Cuore,,8,5,0.00%,Nearly Unique,5,0,10
Daihatsu,D 23,,7,5,0.00%,Nearly Unique,5,0,10
Daihatsu,D 300,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Delta,,922,920,0.06%,Very Scarce,25,895,945
Daihatsu,Dilia,,1,0,0.00%,Unique,5,0,5
Daihatsu,DU,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,DV,,30,30,0.00%,Extremely Rare,5,25,35
Daihatsu,Extol,,1,0,0.00%,Unique,5,0,5
Daihatsu,F,,7,5,0.00%,Nearly Unique,5,0,10
Daihatsu,F30,,1,0,0.00%,Unique,5,0,5
Daihatsu,Feroza,,176,175,0.01%,Very Rare,25,150,200
Daihatsu,Gran Move GLX ,,1,0,0.00%,Unique,5,0,5
Daihatsu,H,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Hi-Jet,,159,155,0.01%,Very Rare,25,130,180
Daihatsu,HY,,8,5,0.00%,Nearly Unique,5,0,10
Daihatsu,JDA,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Leroza,,1,0,0.00%,Unique,5,0,5
Daihatsu,LF,,20,20,0.00%,Extremely Rare,5,15,25
Daihatsu,MHK,,1,0,0.00%,Unique,5,0,5
Daihatsu,Midget,,1,0,0.00%,Unique,5,0,5
Daihatsu,Mini,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Piaggio ,,86,85,0.01%,Very Rare,5,80,90
Daihatsu,Pick,,1,0,0.00%,Unique,5,0,5
Daihatsu,PV,,3,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Range,,1,0,0.00%,Unique,5,0,5
Daihatsu,Rocky,,43,40,0.00%,Very Rare,5,35,45
Daihatsu,RV,,1,0,0.00%,Unique,5,0,5
Daihatsu,S,,57,55,0.00%,Very Rare,5,50,60
Daihatsu,Sirion,,75,75,0.00%,Very Rare,5,70,80
Daihatsu,SLU,,1,0,0.00%,Unique,5,0,5
Daihatsu,SS,,4,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Storia ,,4,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Strada ,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Terios,,320,320,0.02%,Rare,25,295,345
Daihatsu,Trimobile,,4,0,0.00%,Nearly Unique,5,0,5
Daihatsu,U30,,3,0,0.00%,Nearly Unique,5,0,5
Daihatsu,V10,,10,10,0.00%,Nearly Unique,5,5,15
Daihatsu,V100,,1,0,0.00%,Unique,5,0,5
Daihatsu,V108,,89,85,0.01%,Very Rare,5,80,90
Daihatsu,V109,,17,15,0.00%,Nearly Unique,5,10,20
Daihatsu,V116,,14,10,0.00%,Nearly Unique,5,5,15
Daihatsu,V118,,260,260,0.02%,Rare,25,235,285
Daihatsu,V119,,35,35,0.00%,Extremely Rare,5,30,40
Daihatsu,V12,,1,0,0.00%,Unique,5,0,5
Daihatsu,V159,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,V23,,8,5,0.00%,Nearly Unique,5,0,10
Daihatsu,V30,,523,520,0.03%,Very Scarce,25,495,545
Daihatsu,V30D,,4,0,0.00%,Nearly Unique,5,0,5
Daihatsu,V31,,5,5,0.00%,Nearly Unique,5,0,10
Daihatsu,V32,,70,70,0.00%,Very Rare,5,65,75
Daihatsu,V33,,7,5,0.00%,Nearly Unique,5,0,10
Daihatsu,V34,,9,5,0.00%,Nearly Unique,5,0,10
Daihatsu,V35,,1,0,0.00%,Unique,5,0,5
Daihatsu,V52,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,V58,,74,70,0.00%,Very Rare,5,65,75
Daihatsu,V68,,36,35,0.00%,Extremely Rare,5,30,40
Daihatsu,V85,,5,5,0.00%,Nearly Unique,5,0,10
Daihatsu,V98,,4,0,0.00%,Nearly Unique,5,0,5
Daihatsu,V99,,5,5,0.00%,Nearly Unique,5,0,10
Daihatsu,VD30 ,,2,0,0.00%,Nearly Unique,5,0,5
Daihatsu,Wildcat GL,,1,0,0.00%,Unique,5,0,5
Daihatsu,,,40,40,0.00%,Very Rare,5,35,45
Daimler,4.2,,11,10,0.00%,Nearly Unique,5,5,15
Daimler,306,,1,0,0.00%,Unique,5,0,5
Daimler,Six 12,,1,0,0.00%,Unique,5,0,5
Daimler,Sovereign,,4,0,0.00%,Nearly Unique,5,0,5
Daimler,Sx 5.3 ,,1,0,0.00%,Unique,5,0,5
Daimler,Vanden Plas,,2,0,0.00%,Nearly Unique,5,0,5
Daimler,Vanden Plas ,,1,0,0.00%,Unique,5,0,5
Datsun,1,,1,0,0.00%,Unique,5,0,5
Datsun,1.5,,12,10,0.00%,Nearly Unique,5,5,15
Datsun,1.6,,8,5,0.00%,Nearly Unique,5,0,10
Datsun,1.8,,23,20,0.00%,Extremely Rare,5,15,25
Datsun,1.88,,1,0,0.00%,Unique,5,0,5
Datsun,9,,1,0,0.00%,Unique,5,0,5
Datsun,10,,2,0,0.00%,Nearly Unique,5,0,5
Datsun,16,,1,0,0.00%,Unique,5,0,5
Datsun,20,,56,55,0.00%,Very Rare,5,50,60
Datsun,21,,5,5,0.00%,Nearly Unique,5,0,10
Datsun,23,,22,20,0.00%,Extremely Rare,5,15,25
Datsun,24,,2,0,0.00%,Nearly Unique,5,0,5
Datsun,30,,191,190,0.01%,Very Rare,25,165,215
Datsun,40,,3,0,0.00%,Nearly Unique,5,0,5
Datsun,100,,392,390,0.02%,Rare,25,365,415
Datsun,103,,2,0,0.00%,Nearly Unique,5,0,5
Datsun,104,,1,0,0.00%,Unique,5,0,5
Datsun,106,,1,0,0.00%,Unique,5,0,5
Datsun,120,,4687,4680,0.30%,Uncommon,25,4655,4705
Datsun,130,,86,85,0.01%,Very Rare,5,80,90
Datsun,140,,1218,1210,0.08%,Scarce,25,1185,1235
Datsun,150,,292,290,0.02%,Rare,25,265,315
Datsun,160,,2696,2690,0.17%,Scarce,25,2665,2715
Datsun,165,,1,0,0.00%,Unique,5,0,5
Datsun,180,,3200,3200,0.20%,Scarce,25,3175,3225
Datsun,188,,2,0,0.00%,Nearly Unique,5,0,5
Datsun,200,,1003,1000,0.06%,Scarce,25,975,1025
Datsun,208,,1,0,0.00%,Unique,5,0,5
Datsun,210,,23,20,0.00%,Extremely Rare,5,15,25
Datsun,220,,12,10,0.00%,Nearly Unique,5,5,15
Datsun,240,,550,550,0.04%,Very Scarce,25,525,575
Datsun,260,,162,160,0.01%,Very Rare,25,135,185
Datsun,280,,585,585,0.04%,Very Scarce,25,560,610
Datsun,300,,38,35,0.00%,Extremely Rare,5,30,40
Datsun,310,,6,5,0.00%,Nearly Unique,5,0,10
Datsun,521,,32,30,0.00%,Extremely Rare,5,25,35
Datsun,620,,219,215,0.01%,Very Rare,25,190,240
Datsun,623,,2,0,0.00%,Nearly Unique,5,0,5
Datsun,650,,1,0,0.00%,Unique,5,0,5
Datsun,720,,674,670,0.04%,Very Scarce,25,645,695
