brand,cleaned_model,productionyear,count,rounded Count,%,Status,Error,L.B,U.B
Nissan,,1993,1718,1710,0.11%,Scarce,25,1685,1735
Nissan,,1994,1595,1590,0.11%,Scarce,25,1565,1615
Nissan,,1991,1545,1540,0.10%,Scarce,25,1515,1565
Nissan,,1979,845,845,0.06%,Rare,25,820,870
Nissan,,1978,815,815,0.05%,Rare,25,790,840
Nissan,,1977,545,545,0.04%,Very Rare,25,520,570
Nissan,,1975,408,405,0.03%,Very Rare,25,380,430
Nissan,,1973,396,395,0.03%,Very Rare,25,370,420
Nissan,,1972,392,390,0.03%,Very Rare,25,365,415
Nissan,,1974,344,340,0.02%,Very Rare,25,315,365
Nissan,,1976,295,295,0.02%,Extremely Rare,25,270,320
Nissan,,1971,243,240,0.02%,Extremely Rare,25,215,265
Nissan,,1970,196,195,0.01%,Extremely Rare,25,170,220
Nissan,,1969,121,120,0.01%,Extremely Rare,25,95,145
Nissan,,1968,7,5,0.00%,Nearly Unique,5,0,10
Nissan,,1965,5,5,0.00%,Nearly Unique,5,0,10
Nissan,,1962,3,0,0.00%,Nearly Unique,5,0,5
Nissan,,1964,1,0,0.00%,Unique,5,0,5
Nissan,,1966,1,0,0.00%,Unique,5,0,5
Oldsmobile,,1988,815,815,0.05%,Rare,25,790,840
Oldsmobile,,1989,773,770,0.05%,Rare,25,745,795
Oldsmobile,,1990,712,710,0.05%,Rare,25,685,735
Oldsmobile,,1987,635,635,0.04%,Rare,25,610,660
Oldsmobile,,1980,541,540,0.04%,Very Rare,25,515,565
Oldsmobile,,1986,384,380,0.03%,Very Rare,25,355,405
Oldsmobile,,1991,307,305,0.02%,Very Rare,25,280,330
Oldsmobile,,1979,304,300,0.02%,Very Rare,25,275,325
Oldsmobile,,1981,267,265,0.02%,Extremely Rare,25,240,290
Oldsmobile,,1992,231,230,0.02%,Extremely Rare,25,205,255
Oldsmobile,,1985,211,210,0.01%,Extremely Rare,25,185,235
Oldsmobile,,1974,206,205,0.01%,Extremely Rare,25,180,230
Oldsmobile,,1978,193,190,0.01%,Extremely Rare,25,165,215
Oldsmobile,,1982,152,150,0.01%,Extremely Rare,25,125,175
Oldsmobile,,1983,111,110,0.01%,Extremely Rare,25,85,135
Oldsmobile,,1984,102,100,0.01%,Extremely Rare,25,75,125
Oldsmobile,,1975,101,100,0.01%,Extremely Rare,25,75,125
Oldsmobile,,1973,98,95,0.01%,Extremely Rare,5,90,100
Oldsmobile,,1977,98,95,0.01%,Extremely Rare,5,90,100
Oldsmobile,,1976,49,45,0.00%,Nearly Unique,5,40,50
Oldsmobile,,2000,37,35,0.00%,Nearly Unique,5,30,40
Oldsmobile,,1994,36,35,0.00%,Nearly Unique,5,30,40
Oldsmobile,,1972,33,30,0.00%,Nearly Unique,5,25,35
Oldsmobile,,1993,33,30,0.00%,Nearly Unique,5,25,35
Oldsmobile,,1969,32,30,0.00%,Nearly Unique,5,25,35
Oldsmobile,,1995,29,25,0.00%,Nearly Unique,5,20,30
Oldsmobile,,1998,28,25,0.00%,Nearly Unique,5,20,30
Oldsmobile,,1966,25,25,0.00%,Nearly Unique,5,20,30
Oldsmobile,,1970,25,25,0.00%,Nearly Unique,5,20,30
Oldsmobile,,1999,25,25,0.00%,Nearly Unique,5,20,30
Oldsmobile,,1971,22,20,0.00%,Nearly Unique,5,15,25
Oldsmobile,,1967,20,20,0.00%,Nearly Unique,5,15,25
Oldsmobile,,1997,20,20,0.00%,Nearly Unique,5,15,25
Oldsmobile,,1968,15,15,0.00%,Nearly Unique,5,10,20
Oldsmobile,,1964,12,10,0.00%,Nearly Unique,5,5,15
Oldsmobile,,1965,12,10,0.00%,Nearly Unique,5,5,15
Oldsmobile,,1996,11,10,0.00%,Nearly Unique,5,5,15
Oldsmobile,,1956,4,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,,1958,3,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,,1961,2,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,,1962,2,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,,1963,2,0,0.00%,Nearly Unique,5,0,5
Oldsmobile,,1938,1,0,0.00%,Unique,5,0,5
Oldsmobile,,1948,1,0,0.00%,Unique,5,0,5
Oldsmobile,,1955,1,0,0.00%,Unique,5,0,5
Oldsmobile,,1957,1,0,0.00%,Unique,5,0,5
Oldsmobile,,1959,1,0,0.00%,Unique,5,0,5
Opel,,1979,4214,4210,0.28%,Common,25,4185,4235
Opel,,1978,3821,3820,0.25%,Common,25,3795,3845
Opel,,1988,2811,2810,0.19%,Uncommon,25,2785,2835
Opel,,1980,2800,2800,0.19%,Uncommon,25,2775,2825
Opel,,1995,2038,2030,0.13%,Scarce,25,2005,2055
Opel,,1994,1838,1830,0.12%,Scarce,25,1805,1855
Opel,,1981,1373,1370,0.09%,Very Scarce,25,1345,1395
Opel,,1982,1369,1360,0.09%,Very Scarce,25,1335,1385
Opel,,1997,1369,1360,0.09%,Very Scarce,25,1335,1385
Opel,,1996,1349,1340,0.09%,Very Scarce,25,1315,1365
Opel,,1987,1292,1290,0.09%,Very Scarce,25,1265,1315
Opel,,1986,1170,1170,0.08%,Very Scarce,25,1145,1195
Opel,,1998,1135,1130,0.07%,Very Scarce,25,1105,1155
Opel,,1989,1038,1030,0.07%,Rare,25,1005,1055
Opel,,1983,1034,1030,0.07%,Rare,25,1005,1055
Opel,,1985,934,930,0.06%,Rare,25,905,955
Opel,,1991,895,895,0.06%,Rare,25,870,920
Opel,,1992,878,875,0.06%,Rare,25,850,900
Opel,,1999,875,875,0.06%,Rare,25,850,900
Opel,,1990,867,865,0.06%,Rare,25,840,890
Opel,,1993,846,845,0.06%,Rare,25,820,870
Opel,,2000,749,745,0.05%,Rare,25,720,770
Opel,,1984,747,745,0.05%,Rare,25,720,770
Opel,,1977,498,495,0.03%,Very Rare,25,470,520
Opel,,1976,239,235,0.02%,Extremely Rare,25,210,260
Opel,,1973,210,210,0.01%,Extremely Rare,25,185,235
Opel,,1972,175,175,0.01%,Extremely Rare,25,150,200
Opel,,1974,174,170,0.01%,Extremely Rare,25,145,195
Opel,,1971,143,140,0.01%,Extremely Rare,25,115,165
Opel,,1975,103,100,0.01%,Extremely Rare,25,75,125
Opel,,1963,89,85,0.01%,Extremely Rare,5,80,90
Opel,,1969,82,80,0.01%,Extremely Rare,5,75,85
Opel,,1965,79,75,0.01%,Extremely Rare,5,70,80
Opel,,1966,72,70,0.00%,Nearly Unique,5,65,75
Opel,,1964,69,65,0.00%,Nearly Unique,5,60,70
Opel,,1970,60,60,0.00%,Nearly Unique,5,55,65
Opel,,1968,59,55,0.00%,Nearly Unique,5,50,60
Opel,,1967,57,55,0.00%,Nearly Unique,5,50,60
Opel,,1960,54,50,0.00%,Nearly Unique,5,45,55
Opel,,1961,53,50,0.00%,Nearly Unique,5,45,55
Opel,,1962,48,45,0.00%,Nearly Unique,5,40,50
Opel,,1959,24,20,0.00%,Nearly Unique,5,15,25
Opel,,1958,22,20,0.00%,Nearly Unique,5,15,25
Opel,,1957,10,10,0.00%,Nearly Unique,5,5,15
Opel,,1955,6,5,0.00%,Nearly Unique,5,0,10
Opel,,1956,4,0,0.00%,Nearly Unique,5,0,5
Opel,,1951,1,0,0.00%,Unique,5,0,5
Opel,,1953,1,0,0.00%,Unique,5,0,5
Packard,,1954,1,0,0.00%,Unique,5,0,5
Packard,,1958,1,0,0.00%,Unique,5,0,5
Peugeot,,1980,2877,2870,0.19%,Uncommon,25,2845,2895
Peugeot,,1989,2565,2560,0.17%,Uncommon,25,2535,2585
Peugeot,,1977,1844,1840,0.12%,Scarce,25,1815,1865
Peugeot,,1978,1764,1760,0.12%,Scarce,25,1735,1785
Peugeot,,1988,1742,1740,0.11%,Scarce,25,1715,1765
Peugeot,,1986,1700,1700,0.11%,Scarce,25,1675,1725
Peugeot,,1981,1680,1680,0.11%,Scarce,25,1655,1705
Peugeot,,1987,1652,1650,0.11%,Scarce,25,1625,1675
Peugeot,,1985,1511,1510,0.10%,Scarce,25,1485,1535
Peugeot,,1983,1466,1460,0.10%,Scarce,25,1435,1485
Peugeot,,1974,1389,1380,0.09%,Very Scarce,25,1355,1405
Peugeot,,1979,1357,1350,0.09%,Very Scarce,25,1325,1375
Peugeot,,1975,1334,1330,0.09%,Very Scarce,25,1305,1355
Peugeot,,1982,1302,1300,0.09%,Very Scarce,25,1275,1325
Peugeot,,2000,1251,1250,0.09%,Very Scarce,25,1225,1275
Peugeot,,1990,1249,1240,0.08%,Very Scarce,25,1215,1265
Peugeot,,1984,1204,1200,0.08%,Very Scarce,25,1175,1225
Peugeot,,1976,1142,1140,0.07%,Very Scarce,25,1115,1165
Peugeot,,1973,1029,1020,0.07%,Rare,25,995,1045
Peugeot,,1999,904,900,0.06%,Rare,25,875,925
Peugeot,,1972,825,825,0.06%,Rare,25,800,850
Peugeot,,1998,742,740,0.05%,Rare,25,715,765
Peugeot,,1996,741,740,0.05%,Rare,25,715,765
Peugeot,,1995,627,625,0.04%,Rare,25,600,650
Peugeot,,1992,579,575,0.04%,Very Rare,25,550,600
Peugeot,,1997,564,560,0.04%,Very Rare,25,535,585
Peugeot,,1971,504,500,0.03%,Very Rare,25,475,525
Peugeot,,1994,491,490,0.03%,Very Rare,25,465,515
Peugeot,,1970,374,370,0.02%,Very Rare,25,345,395
Peugeot,,1991,320,320,0.02%,Very Rare,25,295,345
Peugeot,,1969,278,275,0.02%,Extremely Rare,25,250,300
Peugeot,,1993,221,220,0.01%,Extremely Rare,25,195,245
Peugeot,,1967,153,150,0.01%,Extremely Rare,25,125,175
Peugeot,,1966,148,145,0.01%,Extremely Rare,25,120,170
Peugeot,,1968,147,145,0.01%,Extremely Rare,25,120,170
Peugeot,,1965,132,130,0.01%,Extremely Rare,25,105,155
Peugeot,,1964,98,95,0.01%,Extremely Rare,5,90,100
Peugeot,,1963,83,80,0.01%,Extremely Rare,5,75,85
Peugeot,,1962,62,60,0.00%,Nearly Unique,5,55,65
Peugeot,,1961,60,60,0.00%,Nearly Unique,5,55,65
Peugeot,,1960,53,50,0.00%,Nearly Unique,5,45,55
Peugeot,,1958,32,30,0.00%,Nearly Unique,5,25,35
Peugeot,,1959,27,25,0.00%,Nearly Unique,5,20,30
Peugeot,,1957,19,15,0.00%,Nearly Unique,5,10,20
Peugeot,,1956,12,10,0.00%,Nearly Unique,5,5,15
Peugeot,,1955,9,5,0.00%,Nearly Unique,5,0,10
Peugeot,,1954,3,0,0.00%,Nearly Unique,5,0,5
Peugeot,,1949,2,0,0.00%,Nearly Unique,5,0,5
Peugeot,,1953,2,0,0.00%,Nearly Unique,5,0,5
Peugeot,,1934,1,0,0.00%,Unique,5,0,5
Peugeot,,1945,1,0,0.00%,Unique,5,0,5
Peugeot,,1947,1,0,0.00%,Unique,5,0,5
Peugeot,,1948,1,0,0.00%,Unique,5,0,5
Peugeot,,1952,1,0,0.00%,Unique,5,0,5
PGO,,1999,1,0,0.00%,Unique,5,0,5
Piaggio,,2000,103,100,0.01%,Extremely Rare,25,75,125
Piaggio,,1999,38,35,0.00%,Nearly Unique,5,30,40
Piaggio,,1998,27,25,0.00%,Nearly Unique,5,20,30
Piaggio,,1997,25,25,0.00%,Nearly Unique,5,20,30
Piaggio,,1996,23,20,0.00%,Nearly Unique,5,15,25
Piaggio,,1994,20,20,0.00%,Nearly Unique,5,15,25
Piaggio,,1995,9,5,0.00%,Nearly Unique,5,0,10
Piaggio,,1990,6,5,0.00%,Nearly Unique,5,0,10
Piaggio,,1976,4,0,0.00%,Nearly Unique,5,0,5
Piaggio,,1993,4,0,0.00%,Nearly Unique,5,0,5
Piaggio,,1992,3,0,0.00%,Nearly Unique,5,0,5
Piaggio,,1977,2,0,0.00%,Nearly Unique,5,0,5
Piaggio,,1980,2,0,0.00%,Nearly Unique,5,0,5
Piaggio,,1986,2,0,0.00%,Nearly Unique,5,0,5
Piaggio,,1964,1,0,0.00%,Unique,5,0,5
Piaggio,,1970,1,0,0.00%,Unique,5,0,5
Piaggio,,1981,1,0,0.00%,Unique,5,0,5
Piaggio,,1982,1,0,0.00%,Unique,5,0,5
Piaggio,,1984,1,0,0.00%,Unique,5,0,5
Piaggio,,1988,1,0,0.00%,Unique,5,0,5
Piaggio,,1989,1,0,0.00%,Unique,5,0,5
Plymouth,,1974,116,115,0.01%,Extremely Rare,25,90,140
Plymouth,,1973,109,105,0.01%,Extremely Rare,25,80,130
Plymouth,,1975,69,65,0.00%,Nearly Unique,5,60,70
Plymouth,,1977,58,55,0.00%,Nearly Unique,5,50,60
Plymouth,,1978,49,45,0.00%,Nearly Unique,5,40,50
Plymouth,,1990,46,45,0.00%,Nearly Unique,5,40,50
Plymouth,,1991,41,40,0.00%,Nearly Unique,5,35,45
Plymouth,,1998,41,40,0.00%,Nearly Unique,5,35,45
Plymouth,,1988,40,40,0.00%,Nearly Unique,5,35,45
Plymouth,,1989,40,40,0.00%,Nearly Unique,5,35,45
Plymouth,,1972,38,35,0.00%,Nearly Unique,5,30,40
Plymouth,,1996,38,35,0.00%,Nearly Unique,5,30,40
Plymouth,,1983,37,35,0.00%,Nearly Unique,5,30,40
Plymouth,,1997,31,30,0.00%,Nearly Unique,5,25,35
Plymouth,,1987,28,25,0.00%,Nearly Unique,5,20,30
Plymouth,,1979,27,25,0.00%,Nearly Unique,5,20,30
Plymouth,,1970,26,25,0.00%,Nearly Unique,5,20,30
Plymouth,,1976,26,25,0.00%,Nearly Unique,5,20,30
Plymouth,,1971,23,20,0.00%,Nearly Unique,5,15,25
Plymouth,,1986,23,20,0.00%,Nearly Unique,5,15,25
Plymouth,,1999,22,20,0.00%,Nearly Unique,5,15,25
Plymouth,,1969,21,20,0.00%,Nearly Unique,5,15,25
Plymouth,,1968,20,20,0.00%,Nearly Unique,5,15,25
Plymouth,,1992,20,20,0.00%,Nearly Unique,5,15,25
Plymouth,,1966,19,15,0.00%,Nearly Unique,5,10,20
Plymouth,,1993,18,15,0.00%,Nearly Unique,5,10,20
Plymouth,,1965,15,15,0.00%,Nearly Unique,5,10,20
Plymouth,,1982,14,10,0.00%,Nearly Unique,5,5,15
Plymouth,,2000,13,10,0.00%,Nearly Unique,5,5,15
Plymouth,,1980,11,10,0.00%,Nearly Unique,5,5,15
Plymouth,,1995,11,10,0.00%,Nearly Unique,5,5,15
Plymouth,,1964,10,10,0.00%,Nearly Unique,5,5,15
Plymouth,,1985,10,10,0.00%,Nearly Unique,5,5,15
Plymouth,,1994,10,10,0.00%,Nearly Unique,5,5,15
Plymouth,,1967,9,5,0.00%,Nearly Unique,5,0,10
Plymouth,,1981,9,5,0.00%,Nearly Unique,5,0,10
Plymouth,,1954,8,5,0.00%,Nearly Unique,5,0,10
Plymouth,,1949,6,5,0.00%,Nearly Unique,5,0,10
Plymouth,,1959,6,5,0.00%,Nearly Unique,5,0,10
Plymouth,,1960,5,5,0.00%,Nearly Unique,5,0,10
Plymouth,,1963,5,5,0.00%,Nearly Unique,5,0,10
Plymouth,,1950,4,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1952,4,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1961,4,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1984,4,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1948,3,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1955,3,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1951,2,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1958,2,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1962,2,0,0.00%,Nearly Unique,5,0,5
Plymouth,,1931,1,0,0.00%,Unique,5,0,5
Plymouth,,1946,1,0,0.00%,Unique,5,0,5
Plymouth,,1947,1,0,0.00%,Unique,5,0,5
Plymouth,,1953,1,0,0.00%,Unique,5,0,5
Plymouth,,1956,1,0,0.00%,Unique,5,0,5
Polaris,,2000,22,20,0.00%,Nearly Unique,5,15,25
Polaris,,1999,13,10,0.00%,Nearly Unique,5,5,15
Polaris,,1996,3,0,0.00%,Nearly Unique,5,0,5
Polaris,,1997,1,0,0.00%,Unique,5,0,5
Pontiac,,1988,832,830,0.06%,Rare,25,805,855
Pontiac,,1989,779,775,0.05%,Rare,25,750,800
Pontiac,,1987,706,705,0.05%,Rare,25,680,730
Pontiac,,1990,696,695,0.05%,Rare,25,670,720
Pontiac,,1992,416,415,0.03%,Very Rare,25,390,440
Pontiac,,1980,350,350,0.02%,Very Rare,25,325,375
Pontiac,,1979,273,270,0.02%,Extremely Rare,25,245,295
Pontiac,,1991,255,255,0.02%,Extremely Rare,25,230,280
Pontiac,,1993,231,230,0.02%,Extremely Rare,25,205,255
Pontiac,,1986,225,225,0.02%,Extremely Rare,25,200,250
Pontiac,,1994,219,215,0.01%,Extremely Rare,25,190,240
Pontiac,,1974,189,185,0.01%,Extremely Rare,25,160,210
Pontiac,,1978,184,180,0.01%,Extremely Rare,25,155,205
Pontiac,,1995,178,175,0.01%,Extremely Rare,25,150,200
Pontiac,,1981,155,155,0.01%,Extremely Rare,25,130,180
Pontiac,,1982,109,105,0.01%,Extremely Rare,25,80,130
Pontiac,,1975,98,95,0.01%,Extremely Rare,5,90,100
Pontiac,,1997,90,90,0.01%,Extremely Rare,5,85,95
Pontiac,,1977,86,85,0.01%,Extremely Rare,5,80,90
Pontiac,,2000,80,80,0.01%,Extremely Rare,5,75,85
Pontiac,,1985,79,75,0.01%,Extremely Rare,5,70,80
Pontiac,,1998,77,75,0.01%,Extremely Rare,5,70,80
Pontiac,,1983,75,75,0.01%,Extremely Rare,5,70,80
Pontiac,,1973,64,60,0.00%,Nearly Unique,5,55,65
Pontiac,,1999,63,60,0.00%,Nearly Unique,5,55,65
Pontiac,,1984,53,50,0.00%,Nearly Unique,5,45,55
Pontiac,,1996,51,50,0.00%,Nearly Unique,5,45,55
Pontiac,,1976,39,35,0.00%,Nearly Unique,5,30,40
Pontiac,,1972,32,30,0.00%,Nearly Unique,5,25,35
Pontiac,,1970,31,30,0.00%,Nearly Unique,5,25,35
Pontiac,,1971,22,20,0.00%,Nearly Unique,5,15,25
Pontiac,,1969,20,20,0.00%,Nearly Unique,5,15,25
Pontiac,,1967,15,15,0.00%,Nearly Unique,5,10,20
Pontiac,,1968,15,15,0.00%,Nearly Unique,5,10,20
Pontiac,,1966,12,10,0.00%,Nearly Unique,5,5,15
Pontiac,,1965,11,10,0.00%,Nearly Unique,5,5,15
Pontiac,,1964,9,5,0.00%,Nearly Unique,5,0,10
Pontiac,,1958,8,5,0.00%,Nearly Unique,5,0,10
Pontiac,,1962,6,5,0.00%,Nearly Unique,5,0,10
Pontiac,,1963,5,5,0.00%,Nearly Unique,5,0,10
Pontiac,,1961,4,0,0.00%,Nearly Unique,5,0,5
Pontiac,,1957,3,0,0.00%,Nearly Unique,5,0,5
Pontiac,,1960,3,0,0.00%,Nearly Unique,5,0,5
Pontiac,,1926,1,0,0.00%,Unique,5,0,5
Pontiac,,1927,1,0,0.00%,Unique,5,0,5
Pontiac,,1928,1,0,0.00%,Unique,5,0,5
Pontiac,,1931,1,0,0.00%,Unique,5,0,5
Pontiac,,1948,1,0,0.00%,Unique,5,0,5
Pontiac,,1951,1,0,0.00%,Unique,5,0,5
Pontiac,,1954,1,0,0.00%,Unique,5,0,5
Pontiac,,1959,1,0,0.00%,Unique,5,0,5
Porsche,,1999,115,115,0.01%,Extremely Rare,25,90,140
Porsche,,2000,70,70,0.00%,Nearly Unique,5,65,75
Porsche,,1997,69,65,0.00%,Nearly Unique,5,60,70
Porsche,,1998,62,60,0.00%,Nearly Unique,5,55,65
Porsche,,1990,53,50,0.00%,Nearly Unique,5,45,55
Porsche,,1979,38,35,0.00%,Nearly Unique,5,30,40
Porsche,,1991,34,30,0.00%,Nearly Unique,5,25,35
Porsche,,1978,31,30,0.00%,Nearly Unique,5,25,35
Porsche,,1980,28,25,0.00%,Nearly Unique,5,20,30
Porsche,,1989,27,25,0.00%,Nearly Unique,5,20,30
Porsche,,1986,25,25,0.00%,Nearly Unique,5,20,30
Porsche,,1977,24,20,0.00%,Nearly Unique,5,15,25
Porsche,,1983,24,20,0.00%,Nearly Unique,5,15,25
Porsche,,1982,23,20,0.00%,Nearly Unique,5,15,25
Porsche,,1984,21,20,0.00%,Nearly Unique,5,15,25
Porsche,,1987,20,20,0.00%,Nearly Unique,5,15,25
Porsche,,1996,20,20,0.00%,Nearly Unique,5,15,25
Porsche,,1972,17,15,0.00%,Nearly Unique,5,10,20
Porsche,,1981,17,15,0.00%,Nearly Unique,5,10,20
Porsche,,1985,17,15,0.00%,Nearly Unique,5,10,20
Porsche,,1994,16,15,0.00%,Nearly Unique,5,10,20
Porsche,,1974,15,15,0.00%,Nearly Unique,5,10,20
Porsche,,1995,14,10,0.00%,Nearly Unique,5,5,15
Porsche,,1975,12,10,0.00%,Nearly Unique,5,5,15
Porsche,,1988,12,10,0.00%,Nearly Unique,5,5,15
Porsche,,1993,12,10,0.00%,Nearly Unique,5,5,15
Porsche,,1971,11,10,0.00%,Nearly Unique,5,5,15
Porsche,,1973,11,10,0.00%,Nearly Unique,5,5,15
Porsche,,1968,10,10,0.00%,Nearly Unique,5,5,15
Porsche,,1992,10,10,0.00%,Nearly Unique,5,5,15
Porsche,,1969,9,5,0.00%,Nearly Unique,5,0,10
Porsche,,1970,6,5,0.00%,Nearly Unique,5,0,10
Porsche,,1976,5,5,0.00%,Nearly Unique,5,0,10
Porsche,,1961,4,0,0.00%,Nearly Unique,5,0,5
Porsche,,1960,3,0,0.00%,Nearly Unique,5,0,5
Porsche,,1956,2,0,0.00%,Nearly Unique,5,0,5
Porsche,,1959,2,0,0.00%,Nearly Unique,5,0,5
Porsche,,1962,2,0,0.00%,Nearly Unique,5,0,5
Porsche,,1963,2,0,0.00%,Nearly Unique,5,0,5
Porsche,,1964,2,0,0.00%,Nearly Unique,5,0,5
Porsche,,1952,1,0,0.00%,Unique,5,0,5
Porsche,,1955,1,0,0.00%,Unique,5,0,5
Porsche,,1957,1,0,0.00%,Unique,5,0,5
Porsche,,1958,1,0,0.00%,Unique,5,0,5
Porsche,,1965,1,0,0.00%,Unique,5,0,5
Porsche,,1967,1,0,0.00%,Unique,5,0,5
Range Rover,,1988,1328,1320,0.09%,Very Scarce,25,1295,1345
Range Rover,,1990,1047,1040,0.07%,Very Scarce,25,1015,1065
Range Rover,,1989,975,975,0.07%,Rare,25,950,1000
Range Rover,,1986,738,735,0.05%,Rare,25,710,760
Range Rover,,1987,717,715,0.05%,Rare,25,690,740
Range Rover,,1996,694,690,0.05%,Rare,25,665,715
Range Rover,,1995,655,655,0.04%,Rare,25,630,680
Range Rover,,1991,503,500,0.03%,Very Rare,25,475,525
Range Rover,,1997,476,475,0.03%,Very Rare,25,450,500
Range Rover,,1992,471,470,0.03%,Very Rare,25,445,495
Range Rover,,1983,449,445,0.03%,Very Rare,25,420,470
Range Rover,,1985,440,440,0.03%,Very Rare,25,415,465
Range Rover,,1998,423,420,0.03%,Very Rare,25,395,445
Range Rover,,1984,379,375,0.03%,Very Rare,25,350,400
Range Rover,,1982,374,370,0.02%,Very Rare,25,345,395
Range Rover,,1993,345,345,0.02%,Very Rare,25,320,370
Range Rover,,1999,308,305,0.02%,Very Rare,25,280,330
Range Rover,,1979,191,190,0.01%,Extremely Rare,25,165,215
Range Rover,,2000,190,190,0.01%,Extremely Rare,25,165,215
Range Rover,,1980,185,185,0.01%,Extremely Rare,25,160,210
Range Rover,,1981,136,135,0.01%,Extremely Rare,25,110,160
Range Rover,,1978,113,110,0.01%,Extremely Rare,25,85,135
Range Rover,,1977,96,95,0.01%,Extremely Rare,5,90,100
Range Rover,,1994,62,60,0.00%,Nearly Unique,5,55,65
Range Rover,,1976,44,40,0.00%,Nearly Unique,5,35,45
Range Rover,,1975,43,40,0.00%,Nearly Unique,5,35,45
Range Rover,,1974,23,20,0.00%,Nearly Unique,5,15,25
Range Rover,,1972,12,10,0.00%,Nearly Unique,5,5,15
Range Rover,,1973,11,10,0.00%,Nearly Unique,5,5,15
Range Rover,,1971,4,0,0.00%,Nearly Unique,5,0,5
Renault,,1979,9218,9210,0.62%,Common,100,9110,9310
Renault,,1980,7787,7780,0.52%,Common,100,7680,7880
Renault,,1999,5256,5250,0.36%,Common,100,5150,5350
Renault,,1976,4893,4890,0.33%,Common,25,4865,4915
Renault,,2000,4868,4860,0.33%,Common,25,4835,4885
Renault,,1996,4758,4750,0.32%,Common,25,4725,4775
Renault,,1995,4474,4470,0.30%,Common,25,4445,4495
Renault,,1992,4320,4320,0.29%,Common,25,4295,4345
Renault,,1993,4206,4200,0.28%,Common,25,4175,4225
Renault,,1998,4046,4040,0.27%,Common,25,4015,4065
Renault,,1977,3939,3930,0.26%,Common,25,3905,3955
Renault,,1994,3905,3900,0.26%,Common,25,3875,3925
Renault,,1981,3719,3710,0.25%,Common,25,3685,3735
Renault,,1997,3643,3640,0.24%,Common,25,3615,3665
Renault,,1982,3365,3360,0.23%,Uncommon,25,3335,3385
Renault,,1974,3007,3000,0.20%,Uncommon,25,2975,3025
Renault,,1978,2856,2850,0.19%,Uncommon,25,2825,2875
Renault,,1983,2785,2780,0.19%,Uncommon,25,2755,2805
Renault,,1991,2764,2760,0.19%,Uncommon,25,2735,2785
Renault,,1988,2750,2750,0.19%,Uncommon,25,2725,2775
Renault,,1975,2474,2470,0.17%,Uncommon,25,2445,2495
Renault,,1990,2279,2270,0.15%,Scarce,25,2245,2295
Renault,,1987,2065,2060,0.14%,Scarce,25,2035,2085
Renault,,1984,1980,1980,0.13%,Scarce,25,1955,2005
Renault,,1989,1853,1850,0.13%,Scarce,25,1825,1875
Renault,,1973,1767,1760,0.12%,Scarce,25,1735,1785
Renault,,1985,1749,1740,0.11%,Scarce,25,1715,1765
Renault,,1986,1743,1740,0.11%,Scarce,25,1715,1765
Renault,,1972,991,990,0.07%,Rare,25,965,1015
Renault,,1971,467,465,0.03%,Very Rare,25,440,490
Renault,,1970,206,205,0.01%,Extremely Rare,25,180,230
Renault,,1969,42,40,0.00%,Nearly Unique,5,35,45
Renault,,1965,27,25,0.00%,Nearly Unique,5,20,30
Renault,,1963,25,25,0.00%,Nearly Unique,5,20,30
Renault,,1964,23,20,0.00%,Nearly Unique,5,15,25
Renault,,1968,21,20,0.00%,Nearly Unique,5,15,25
Renault,,1966,20,20,0.00%,Nearly Unique,5,15,25
Renault,,1962,15,15,0.00%,Nearly Unique,5,10,20
Renault,,1961,14,10,0.00%,Nearly Unique,5,5,15
Renault,,1967,14,10,0.00%,Nearly Unique,5,5,15
Renault,,1959,9,5,0.00%,Nearly Unique,5,0,10
Renault,,1955,5,5,0.00%,Nearly Unique,5,0,10
Renault,,1957,4,0,0.00%,Nearly Unique,5,0,5
Renault,,1956,3,0,0.00%,Nearly Unique,5,0,5
Renault,,1960,3,0,0.00%,Nearly Unique,5,0,5
Renault,,1936,2,0,0.00%,Nearly Unique,5,0,5
Renault,,1953,2,0,0.00%,Nearly Unique,5,0,5
Renault,,1954,1,0,0.00%,Unique,5,0,5
Renault,,1958,1,0,0.00%,Unique,5,0,5
Riley,,1964,2,0,0.00%,Nearly Unique,5,0,5
Riley,,1946,1,0,0.00%,Unique,5,0,5
Riley,,1967,1,0,0.00%,Unique,5,0,5
Riley,,1968,1,0,0.00%,Unique,5,0,5
Riley,,1969,1,0,0.00%,Unique,5,0,5
Riley,,1970,1,0,0.00%,Unique,5,0,5
Rolls Royce,,1976,21,20,0.00%,Nearly Unique,5,15,25
Rolls Royce,,1979,21,20,0.00%,Nearly Unique,5,15,25
Rolls Royce,,1974,17,15,0.00%,Nearly Unique,5,10,20
Rolls Royce,,1975,16,15,0.00%,Nearly Unique,5,10,20
